,year,nr_obwodu,majchrowski,po,pis,gibala,lesniak,berkowicz,inni,max_voters,votes,obwod06,majchrowski_proc,po_proc,pis_proc,gibala_proc,lesniak_proc,berkowicz_proc,inni_proc
367,2010,368,206,193,163,0,0,0,8,1339,570,357,0.36140350877192984,0.3385964912280702,0.28596491228070176,0.0,0.0,0.0,0.014035087719298246
368,2010,369,140,126,139,0,0,0,15,1064,420,358,0.3333333333333333,0.3,0.33095238095238094,0.0,0.0,0.0,0.03571428571428571
369,2010,370,231,138,108,0,0,0,6,1365,483,359,0.4782608695652174,0.2857142857142857,0.2236024844720497,0.0,0.0,0.0,0.012422360248447204
370,2010,371,87,39,61,0,0,0,8,508,195,360,0.4461538461538462,0.2,0.3128205128205128,0.0,0.0,0.0,0.041025641025641026
371,2010,372,397,328,247,0,0,0,24,2213,996,361,0.3985943775100402,0.3293172690763052,0.24799196787148595,0.0,0.0,0.0,0.024096385542168676
372,2010,373,253,248,223,0,0,0,22,1930,746,362,0.339142091152815,0.3324396782841823,0.29892761394101874,0.0,0.0,0.0,0.029490616621983913
373,2010,374,275,259,241,0,0,0,17,2191,792,363,0.3472222222222222,0.32702020202020204,0.3042929292929293,0.0,0.0,0.0,0.021464646464646464
374,2010,375,185,173,167,0,0,0,13,1654,538,364,0.34386617100371747,0.3215613382899628,0.3104089219330855,0.0,0.0,0.0,0.024163568773234202
375,2010,376,229,184,242,0,0,0,25,1881,680,365,0.33676470588235297,0.27058823529411763,0.3558823529411765,0.0,0.0,0.0,0.03676470588235294
376,2010,377,193,151,172,0,0,0,11,1468,527,366,0.36622390891840606,0.286527514231499,0.32637571157495254,0.0,0.0,0.0,0.020872865275142316
377,2010,378,90,93,68,0,0,0,5,592,256,367,0.3515625,0.36328125,0.265625,0.0,0.0,0.0,0.01953125
378,2010,379,218,155,188,0,0,0,20,1772,581,368,0.37521514629948366,0.2667814113597246,0.32358003442340794,0.0,0.0,0.0,0.03442340791738382
379,2010,380,129,61,104,0,0,0,5,953,299,368,0.431438127090301,0.2040133779264214,0.34782608695652173,0.0,0.0,0.0,0.016722408026755852
380,2010,381,136,115,85,0,0,0,9,1409,345,370,0.39420289855072466,0.3333333333333333,0.2463768115942029,0.0,0.0,0.0,0.02608695652173913
381,2010,382,269,229,198,0,0,0,18,1846,714,371,0.37675070028011204,0.32072829131652664,0.2773109243697479,0.0,0.0,0.0,0.025210084033613446
382,2010,383,274,176,189,0,0,0,16,1761,655,372,0.4183206106870229,0.2687022900763359,0.2885496183206107,0.0,0.0,0.0,0.024427480916030534
383,2010,384,387,340,253,0,0,0,26,2098,1006,373,0.38469184890656066,0.3379721669980119,0.2514910536779324,0.0,0.0,0.0,0.02584493041749503
384,2010,385,169,145,109,0,0,0,6,1064,429,374,0.3939393939393939,0.337995337995338,0.2540792540792541,0.0,0.0,0.0,0.013986013986013986
385,2010,386,185,201,198,0,0,0,13,1402,597,375,0.3098827470686767,0.33668341708542715,0.3316582914572864,0.0,0.0,0.0,0.021775544388609715
386,2010,387,108,113,69,0,0,0,2,759,292,376,0.3698630136986301,0.386986301369863,0.2363013698630137,0.0,0.0,0.0,0.00684931506849315
387,2010,388,299,239,174,0,0,0,9,1873,721,377,0.4147018030513176,0.3314840499306519,0.24133148404993066,0.0,0.0,0.0,0.012482662968099861
388,2010,389,159,118,92,0,0,0,10,1117,379,378,0.41952506596306066,0.3113456464379947,0.24274406332453827,0.0,0.0,0.0,0.026385224274406333
389,2010,390,103,243,88,0,0,0,3,1365,437,379,0.23569794050343248,0.5560640732265446,0.20137299771167047,0.0,0.0,0.0,0.006864988558352402
390,2010,391,393,244,177,0,0,0,38,2092,852,380,0.4612676056338028,0.2863849765258216,0.20774647887323944,0.0,0.0,0.0,0.04460093896713615
391,2010,392,248,198,181,0,0,0,15,1676,642,381,0.3862928348909657,0.308411214953271,0.2819314641744548,0.0,0.0,0.0,0.02336448598130841
392,2010,393,218,148,117,0,0,0,17,1311,500,382,0.436,0.296,0.234,0.0,0.0,0.0,0.034
393,2010,394,252,203,102,0,0,0,13,1349,570,383,0.4421052631578947,0.356140350877193,0.17894736842105263,0.0,0.0,0.0,0.02280701754385965
394,2010,395,247,204,168,0,0,0,13,1682,632,384,0.39082278481012656,0.3227848101265823,0.26582278481012656,0.0,0.0,0.0,0.020569620253164556
395,2010,396,308,281,140,0,0,0,18,1690,747,385,0.41231593038821956,0.37617135207496655,0.18741633199464525,0.0,0.0,0.0,0.024096385542168676
396,2010,397,263,234,149,0,0,0,25,1648,671,386,0.3919523099850969,0.34873323397913564,0.22205663189269748,0.0,0.0,0.0,0.037257824143070044
397,2010,398,164,114,109,0,0,0,11,1144,398,387,0.4120603015075377,0.2864321608040201,0.27386934673366836,0.0,0.0,0.0,0.02763819095477387
398,2010,399,221,183,120,0,0,0,17,1612,541,349,0.40850277264325324,0.33826247689463956,0.22181146025878004,0.0,0.0,0.0,0.031423290203327174
399,2010,400,377,224,223,0,0,0,22,2020,846,380,0.44562647754137114,0.2647754137115839,0.2635933806146572,0.0,0.0,0.0,0.026004728132387706
400,2010,401,113,92,107,0,0,0,3,775,315,390,0.35873015873015873,0.2920634920634921,0.3396825396825397,0.0,0.0,0.0,0.009523809523809525
401,2010,402,213,200,162,0,0,0,23,1542,598,391,0.35618729096989965,0.33444816053511706,0.2709030100334448,0.0,0.0,0.0,0.038461538461538464
402,2010,403,258,193,170,0,0,0,26,1647,647,392,0.3987635239567233,0.2982998454404946,0.26275115919629055,0.0,0.0,0.0,0.0401854714064915
403,2010,404,140,131,80,0,0,0,11,1034,362,393,0.3867403314917127,0.36187845303867405,0.22099447513812154,0.0,0.0,0.0,0.03038674033149171
404,2010,405,260,235,160,0,0,0,30,1849,685,394,0.3795620437956204,0.34306569343065696,0.23357664233576642,0.0,0.0,0.0,0.043795620437956206
405,2010,406,131,152,73,0,0,0,16,1057,372,395,0.3521505376344086,0.40860215053763443,0.19623655913978494,0.0,0.0,0.0,0.043010752688172046
406,2010,407,288,204,147,0,0,0,19,1603,658,396,0.4376899696048632,0.3100303951367781,0.22340425531914893,0.0,0.0,0.0,0.028875379939209727
407,2010,408,281,159,157,0,0,0,14,1525,611,397,0.45990180032733224,0.2602291325695581,0.2569558101472995,0.0,0.0,0.0,0.022913256955810146
408,2010,409,267,157,164,0,0,0,13,1692,601,398,0.4442595673876872,0.2612312811980033,0.27287853577371046,0.0,0.0,0.0,0.021630615640599003
409,2010,410,225,179,112,0,0,0,14,1315,530,399,0.42452830188679247,0.33773584905660375,0.21132075471698114,0.0,0.0,0.0,0.026415094339622643
410,2010,411,170,111,99,0,0,0,15,1118,395,400,0.43037974683544306,0.2810126582278481,0.25063291139240507,0.0,0.0,0.0,0.0379746835443038
411,2010,412,173,169,128,0,0,0,11,1176,481,400,0.3596673596673597,0.35135135135135137,0.2661122661122661,0.0,0.0,0.0,0.02286902286902287
412,2010,413,258,185,134,0,0,0,6,1576,583,402,0.4425385934819897,0.31732418524871353,0.22984562607204118,0.0,0.0,0.0,0.010291595197255575
413,2010,414,133,139,83,0,0,0,13,978,368,403,0.36141304347826086,0.37771739130434784,0.22554347826086957,0.0,0.0,0.0,0.035326086956521736
414,2010,415,236,179,113,0,0,0,17,1305,545,396,0.43302752293577984,0.3284403669724771,0.20733944954128442,0.0,0.0,0.0,0.031192660550458717
415,2010,416,241,159,124,0,0,0,9,1114,533,405,0.4521575984990619,0.29831144465290804,0.2326454033771107,0.0,0.0,0.0,0.016885553470919325
416,2010,417,298,256,204,0,0,0,9,1731,767,406,0.38852672750977835,0.33376792698826596,0.26597131681877445,0.0,0.0,0.0,0.011734028683181226
417,2010,418,346,203,216,0,0,0,22,1714,787,407,0.43964421855146124,0.2579415501905972,0.2744599745870394,0.0,0.0,0.0,0.02795425667090216
418,2010,419,247,161,111,0,0,0,10,1234,529,408,0.4669187145557656,0.30434782608695654,0.20982986767485823,0.0,0.0,0.0,0.01890359168241966
419,2010,420,142,355,167,0,0,0,13,1572,677,409,0.20974889217134415,0.5243722304283605,0.2466765140324963,0.0,0.0,0.0,0.019202363367799114
420,2010,421,88,139,44,0,0,0,1,721,272,410,0.3235294117647059,0.5110294117647058,0.16176470588235295,0.0,0.0,0.0,0.003676470588235294
421,2010,422,120,287,97,0,0,0,5,1240,509,411,0.2357563850687623,0.5638506876227898,0.1905697445972495,0.0,0.0,0.0,0.009823182711198428
422,2010,423,48,318,32,0,0,0,2,944,400,412,0.12,0.795,0.08,0.0,0.0,0.0,0.005
423,2010,424,29,70,19,0,0,0,2,345,120,413,0.24166666666666667,0.5833333333333334,0.15833333333333333,0.0,0.0,0.0,0.016666666666666666
